state_name,dist_name,year,monsoon_rainfall,rice_area_(1000_ha),rice_production_(1000_tons),rice_yield_(kg_per_ha)
madhya pradesh,narsinghpur,1977,1706.1999999999998,14.8,14.4,972.97
madhya pradesh,narsinghpur,1978,1238.0,15.0,14.1,940.0
madhya pradesh,narsinghpur,1979,722.0,16.8,3.7,220.24
madhya pradesh,narsinghpur,1980,1366.5,16.3,17.3,1061.35
madhya pradesh,narsinghpur,1981,949.4,12.9,14.0,1085.27
madhya pradesh,narsinghpur,1982,1160.3,15.9,17.5,1100.63
madhya pradesh,narsinghpur,1983,1243.1,15.9,18.5,1163.52
madhya pradesh,narsinghpur,1984,1013.8,16.0,15.4,962.5
madhya pradesh,narsinghpur,1985,1073.8,15.9,23.8,1496.86
madhya pradesh,narsinghpur,1986,985.7,15.0,19.0,1266.67
madhya pradesh,narsinghpur,1987,754.2,15.0,18.0,1200.0
madhya pradesh,narsinghpur,1988,962.6999999999999,15.8,15.9,1006.33
madhya pradesh,narsinghpur,1989,948.2,13.4,11.1,828.36
madhya pradesh,narsinghpur,1990,1222.1,11.4,12.7,1114.04
madhya pradesh,narsinghpur,1994,1852.2,9.1,9.5,1043.96
madhya pradesh,narsinghpur,1995,731.0,9.0,7.2,800.0
madhya pradesh,narsinghpur,1996,677.5000000000001,9.4,10.2,1085.11
madhya pradesh,narsinghpur,1997,1158.6000000000001,8.2,9.0,1097.56
madhya pradesh,narsinghpur,1998,943.6,6.6,7.7,1166.67
madhya pradesh,narsinghpur,1999,1875.3,9.4,12.0,1276.6
madhya pradesh,narsinghpur,2000,814.6,10.8,9.1,842.59
madhya pradesh,narsinghpur,2001,1074.3,13.2,15.4,1166.67
madhya pradesh,narsinghpur,2002,927.9000000000001,13.0,9.1,700.0
madhya pradesh,narsinghpur,2003,1074.8,13.3,15.6,1172.93
madhya pradesh,narsinghpur,2004,1105.3000000000002,14.03,14.95,1065.57
madhya pradesh,narsinghpur,2005,1502.3,13.05,13.93,1067.43
madhya pradesh,narsinghpur,2006,999.9000000000001,13.61,14.58,1071.27
madhya pradesh,narsinghpur,2007,812.3999999999999,12.9,8.38,649.61
madhya pradesh,narsinghpur,2008,919.4,13.1,8.05,614.5
madhya pradesh,narsinghpur,2009,1156.8,13.4,14.9,1111.94
madhya pradesh,narsinghpur,2012,1013.0999999999999,12.91,17.21,1333.08
madhya pradesh,narsinghpur,2013,1774.2000000000003,18.36,24.99,1361.11
madhya pradesh,narsinghpur,2014,828.8,18.0,25.33,1407.22
madhya pradesh,narsinghpur,2015,870.6000000000001,34.0,89.33,2627.35
madhya pradesh,seoni / shivani,1966,894.1,78.0,52.0,666.67
madhya pradesh,seoni / shivani,1967,1293.6,78.0,77.0,987.18
madhya pradesh,seoni / shivani,1968,1211.9,82.2,79.0,961.07
madhya pradesh,seoni / shivani,1969,1123.8,82.9,94.6,1141.13
madhya pradesh,seoni / shivani,1970,1721.6999999999998,84.2,102.4,1216.15
madhya pradesh,seoni / shivani,1971,1291.6999999999998,87.7,110.8,1263.4
madhya pradesh,seoni / shivani,1972,897.3999999999999,87.4,117.9,1348.97
madhya pradesh,seoni / shivani,1973,1314.0000000000002,83.3,115.7,1388.96
madhya pradesh,seoni / shivani,1974,1202.0,83.8,55.3,659.9
madhya pradesh,seoni / shivani,1975,1189.6000000000001,84.3,98.4,1167.26
madhya pradesh,seoni / shivani,1976,1055.8,87.2,57.9,663.99
madhya pradesh,seoni / shivani,1977,1258.1,88.3,101.4,1148.36
madhya pradesh,seoni / shivani,1978,844.3,90.2,58.8,651.88
madhya pradesh,seoni / shivani,1979,938.5000000000001,91.5,38.4,419.67
madhya pradesh,seoni / shivani,1980,951.0999999999999,91.3,102.1,1118.29
madhya pradesh,seoni / shivani,1981,1159.0,93.0,90.4,972.04
madhya pradesh,seoni / shivani,1982,1021.7,92.0,79.5,864.13
madhya pradesh,seoni / shivani,1983,1280.0,93.9,118.3,1259.85
madhya pradesh,seoni / shivani,1984,928.5,96.6,62.7,649.07
madhya pradesh,seoni / shivani,1985,676.2,97.6,144.3,1478.48
madhya pradesh,seoni / shivani,1986,935.5,98.0,94.0,959.18
madhya pradesh,seoni / shivani,1987,661.1999999999999,75.0,58.0,773.33
madhya pradesh,seoni / shivani,1988,1000.8999999999999,99.0,129.2,1305.05
madhya pradesh,seoni / shivani,1989,1029.1000000000001,97.3,107.6,1105.86
madhya pradesh,seoni / shivani,1990,1297.2,95.8,136.4,1423.8
madhya pradesh,seoni / shivani,1994,1730.3,100.2,140.1,1398.2
madhya pradesh,seoni / shivani,1995,820.4,100.7,88.0,873.88
madhya pradesh,seoni / shivani,1996,954.6999999999999,99.7,103.8,1041.12
madhya pradesh,seoni / shivani,1997,1060.8999999999999,102.8,91.8,893.0
madhya pradesh,seoni / shivani,1998,932.0,105.0,125.6,1196.19
madhya pradesh,seoni / shivani,1999,1276.7,107.6,148.3,1378.25
madhya pradesh,seoni / shivani,2000,756.4000000000001,111.1,43.9,395.14
madhya pradesh,seoni / shivani,2001,875.1,116.0,112.4,968.97
madhya pradesh,seoni / shivani,2002,1159.2,116.9,80.2,686.06
madhya pradesh,seoni / shivani,2003,1305.7,120.6,175.7,1456.88
madhya pradesh,seoni / shivani,2004,709.8,113.9,84.1,738.37
madhya pradesh,seoni / shivani,2005,1343.8999999999999,118.32,143.95,1216.62
madhya pradesh,seoni / shivani,2006,1192.0,119.39,135.81,1137.53
madhya pradesh,seoni / shivani,2007,956.9000000000001,119.0,97.61,820.25
madhya pradesh,seoni / shivani,2008,893.9,115.6,77.42,669.72
madhya pradesh,seoni / shivani,2009,886.1,116.8,122.4,1047.95
madhya pradesh,seoni / shivani,2012,978.1999999999999,136.55,281.01,2057.93
madhya pradesh,seoni / shivani,2013,1616.6,150.24,440.99,2935.24
madhya pradesh,seoni / shivani,2014,750.8000000000001,139.0,199.33,1434.03
madhya pradesh,seoni / shivani,2015,830.4000000000001,169.0,238.67,1412.25
madhya pradesh,mandla,1966,935.7,110.0,27.0,245.45
madhya pradesh,mandla,1967,1386.6000000000001,110.0,56.0,509.09
madhya pradesh,mandla,1968,1293.7999999999997,115.3,56.0,485.69
madhya pradesh,mandla,1969,1254.7,115.0,71.4,620.87
madhya pradesh,mandla,1970,1541.3999999999999,118.8,75.7,637.21
madhya pradesh,mandla,1971,1670.1000000000001,122.5,79.6,649.8
madhya pradesh,mandla,1972,1090.7,122.3,50.3,411.28
madhya pradesh,mandla,1973,1626.5000000000002,122.7,83.6,681.34
madhya pradesh,mandla,1974,1066.6999999999998,120.5,70.3,583.4
madhya pradesh,mandla,1975,1615.3999999999996,121.4,91.9,757.0
madhya pradesh,mandla,1976,928.1,124.3,58.6,471.44
madhya pradesh,mandla,1977,1426.9,123.9,66.9,539.95
madhya pradesh,mandla,1978,1122.5,126.9,75.0,591.02
madhya pradesh,mandla,1979,638.5999999999999,125.6,32.5,258.76
madhya pradesh,mandla,1980,1325.2,127.8,109.6,857.59
madhya pradesh,mandla,1981,1119.0,129.8,89.4,688.75
madhya pradesh,mandla,1982,1081.4,135.7,90.9,669.86
madhya pradesh,mandla,1983,1414.3000000000002,140.4,110.1,784.19
madhya pradesh,mandla,1984,1178.7,138.9,57.4,413.25
madhya pradesh,mandla,1985,1341.3,146.1,96.8,662.56
madhya pradesh,mandla,1986,934.5999999999999,145.0,59.0,406.9
madhya pradesh,mandla,1987,1112.8000000000002,147.0,97.0,659.86
madhya pradesh,mandla,1988,1309.4,150.6,104.5,693.89
madhya pradesh,mandla,1989,882.0,149.4,101.1,676.71
madhya pradesh,mandla,1990,1731.8000000000002,156.5,123.1,786.58
madhya pradesh,mandla,1994,1959.5,164.8,140.3,851.33
madhya pradesh,mandla,1995,1177.7,167.5,118.5,707.46
madhya pradesh,mandla,1996,1045.8,167.4,136.8,817.2
madhya pradesh,mandla,1997,1260.2,173.8,106.5,612.77
madhya pradesh,mandla,1998,1060.9,173.9,123.2,708.45
madhya pradesh,mandla,1999,1532.9,179.1,166.5,929.65
madhya pradesh,mandla,2000,809.8,175.2,63.2,360.73
madhya pradesh,mandla,2001,1335.4999999999998,186.0,142.4,765.59
madhya pradesh,mandla,2002,959.0,184.2,97.6,529.86
madhya pradesh,mandla,2003,1418.8000000000002,189.9,147.4,776.2
madhya pradesh,mandla,2004,1146.1,192.38,134.12,697.16
madhya pradesh,mandla,2005,1356.8999999999999,193.13,142.17,736.14
madhya pradesh,mandla,2006,1123.8,192.71,129.68,672.93
madhya pradesh,mandla,2007,1158.8,193.3,93.26,482.46
madhya pradesh,mandla,2008,1455.3000000000002,194.1,90.35,465.48
madhya pradesh,mandla,2009,824.6,180.1,106.2,589.67
madhya pradesh,mandla,2012,1289.0,210.44,212.69,1010.69
madhya pradesh,mandla,2013,1724.7999999999997,212.68,242.15,1138.56
madhya pradesh,mandla,2014,1129.2,209.0,274.0,1311.0
madhya pradesh,mandla,2015,1006.8,215.0,365.33,1699.21
madhya pradesh,sagar,1966,818.5999999999999,15.0,7.0,466.67
madhya pradesh,sagar,1967,841.3000000000001,15.0,11.0,733.33
madhya pradesh,sagar,1968,718.7,15.3,8.0,522.88
madhya pradesh,sagar,1969,1500.6000000000001,14.1,8.1,574.47
madhya pradesh,sagar,1970,1131.4,14.7,10.3,700.68
madhya pradesh,sagar,1971,1397.3999999999999,15.5,10.9,703.23
madhya pradesh,sagar,1972,1035.8,16.3,10.2,625.77
madhya pradesh,sagar,1973,1547.1000000000001,15.6,12.4,794.87
madhya pradesh,sagar,1974,1152.5,14.9,7.6,510.07
madhya pradesh,sagar,1975,1345.9999999999998,14.9,9.8,657.72
madhya pradesh,sagar,1976,952.7,15.4,8.7,564.94
madhya pradesh,sagar,1977,1293.9,15.3,9.8,640.52
madhya pradesh,sagar,1978,1147.7,15.9,10.6,666.67
madhya pradesh,sagar,1979,583.0,15.3,1.6,104.58
madhya pradesh,sagar,1980,1191.6999999999998,15.3,9.5,620.92
madhya pradesh,sagar,1981,585.6999999999999,15.2,7.3,480.26
madhya pradesh,sagar,1982,1287.4,15.1,9.0,596.03
madhya pradesh,sagar,1983,1382.6000000000001,15.1,11.6,768.21
madhya pradesh,sagar,1984,857.2,14.9,7.7,516.78
madhya pradesh,sagar,1985,1201.8,15.3,13.1,856.21
madhya pradesh,sagar,1986,822.8,15.0,7.0,466.67
madhya pradesh,sagar,1987,1002.4000000000001,15.0,10.0,666.67
madhya pradesh,sagar,1988,901.3,15.0,9.2,613.33
madhya pradesh,sagar,1989,709.6,13.0,7.2,553.85
madhya pradesh,sagar,1990,1400.6000000000001,11.7,9.6,820.51
madhya pradesh,sagar,1994,1592.8999999999999,9.1,5.6,615.38
madhya pradesh,sagar,1995,1000.1,9.2,4.1,445.65
madhya pradesh,sagar,1996,887.6999999999999,8.3,6.0,722.89
madhya pradesh,sagar,1997,1094.7,8.7,5.7,655.17
madhya pradesh,sagar,1998,976.9999999999999,8.6,5.3,616.28
madhya pradesh,sagar,1999,1795.1000000000001,8.7,6.2,712.64
madhya pradesh,sagar,2000,902.6999999999999,9.8,5.3,540.82
madhya pradesh,sagar,2001,1012.9,9.6,5.0,520.83
madhya pradesh,sagar,2002,813.5,9.4,3.4,361.7
madhya pradesh,sagar,2003,1604.2,9.7,6.0,618.56
madhya pradesh,sagar,2004,988.7000000000002,9.5,5.41,569.47
madhya pradesh,sagar,2005,1569.6999999999998,8.6,4.55,529.07
madhya pradesh,sagar,2006,918.1999999999999,8.37,4.3,513.74
madhya pradesh,sagar,2007,702.8,6.6,2.38,360.61
madhya pradesh,sagar,2008,1012.1999999999999,6.4,2.24,350.0
madhya pradesh,sagar,2009,957.8,6.0,3.7,616.67
madhya pradesh,sagar,2012,881.5,5.26,3.33,633.08
madhya pradesh,sagar,2013,1888.0,4.78,2.09,437.24
madhya pradesh,sagar,2014,736.2,5.0,5.33,1066.0
madhya pradesh,sagar,2015,657.2,7.0,2.0,285.71
madhya pradesh,damoh,1966,854.6999999999999,45.0,13.0,288.89
madhya pradesh,damoh,1967,1567.8000000000002,44.0,30.0,681.82
madhya pradesh,damoh,1968,987.6,46.3,24.0,518.36
madhya pradesh,damoh,1969,1391.6,47.9,27.7,578.29
madhya pradesh,damoh,1970,825.2,48.7,33.6,689.94
madhya pradesh,damoh,1971,1660.0,49.6,35.7,719.76
madhya pradesh,damoh,1972,871.8,49.7,32.6,655.94
madhya pradesh,damoh,1973,1129.4,48.9,34.8,711.66
madhya pradesh,damoh,1974,932.1999999999999,48.3,20.5,424.43
madhya pradesh,damoh,1975,1077.2,48.4,34.4,710.74
madhya pradesh,damoh,1976,883.5,49.2,26.8,544.72
madhya pradesh,damoh,1977,1088.6000000000001,50.8,28.0,551.18
madhya pradesh,damoh,1978,1294.3,52.0,30.7,590.38
madhya pradesh,damoh,1979,386.7,52.2,29.8,570.88
madhya pradesh,damoh,1980,1323.7,50.5,27.5,544.55
madhya pradesh,damoh,1981,777.7,50.0,23.6,472.0
madhya pradesh,damoh,1982,1172.3000000000002,49.6,30.7,618.95
madhya pradesh,damoh,1983,1305.7,50.5,37.0,732.67
madhya pradesh,damoh,1984,1010.0,51.1,24.4,477.5
madhya pradesh,damoh,1985,1104.5,51.4,48.0,933.85
madhya pradesh,damoh,1986,785.6,52.0,28.0,538.46
madhya pradesh,damoh,1987,1376.9,52.0,41.0,788.46
madhya pradesh,damoh,1988,965.8000000000001,52.5,30.2,575.24
madhya pradesh,damoh,1989,381.4,53.3,32.5,609.76
madhya pradesh,damoh,1990,1704.6,53.8,43.4,806.69
madhya pradesh,damoh,1994,1654.1,53.2,40.5,761.28
madhya pradesh,damoh,1995,819.5,53.2,28.0,526.32
madhya pradesh,damoh,1996,895.1999999999999,52.5,35.1,668.57
madhya pradesh,damoh,1997,1190.9,52.6,34.7,659.7
madhya pradesh,damoh,1998,781.4,53.1,36.6,689.27
madhya pradesh,damoh,1999,1416.0,53.3,44.5,834.9
madhya pradesh,damoh,2000,911.8,54.0,23.0,425.93
madhya pradesh,damoh,2001,976.6,55.1,34.4,624.32
madhya pradesh,damoh,2002,877.9000000000001,51.9,15.1,290.94
madhya pradesh,damoh,2003,1399.7,52.6,41.0,779.47
madhya pradesh,damoh,2004,984.9,53.23,36.55,686.64
madhya pradesh,damoh,2005,1641.3,53.3,34.4,645.4
madhya pradesh,damoh,2006,743.0,53.26,28.78,540.37
madhya pradesh,damoh,2007,834.5,53.9,20.53,380.89
madhya pradesh,damoh,2008,1254.8999999999999,56.3,28.64,508.7
madhya pradesh,damoh,2009,641.6,55.6,37.5,674.46
madhya pradesh,damoh,2012,1053.0,56.3,55.93,993.43
madhya pradesh,damoh,2013,1739.9,55.63,62.31,1120.08
madhya pradesh,damoh,2014,690.2,66.0,70.67,1070.76
madhya pradesh,damoh,2015,767.5999999999999,73.0,82.67,1132.47
madhya pradesh,tikamgarh,1966,762.3000000000001,20.0,3.0,150.0
madhya pradesh,tikamgarh,1967,1234.7,20.0,10.0,500.0
madhya pradesh,tikamgarh,1968,723.7,22.5,7.0,311.11
madhya pradesh,tikamgarh,1969,1153.6,24.3,9.3,382.72
madhya pradesh,tikamgarh,1970,683.2,25.0,10.5,420.0
madhya pradesh,tikamgarh,1971,1501.9,27.8,13.9,500.0
madhya pradesh,tikamgarh,1972,1144.2,28.7,13.4,466.9
madhya pradesh,tikamgarh,1973,777.8000000000001,26.7,9.6,359.55
madhya pradesh,tikamgarh,1974,991.9000000000001,25.0,6.2,248.0
madhya pradesh,tikamgarh,1975,1407.0,25.7,13.0,505.84
madhya pradesh,tikamgarh,1976,956.6999999999999,27.1,12.8,472.32
madhya pradesh,tikamgarh,1977,564.9,27.8,11.9,428.06
madhya pradesh,tikamgarh,1978,1136.4,28.8,15.8,548.61
madhya pradesh,tikamgarh,1979,490.4,28.2,0.9,31.91
madhya pradesh,tikamgarh,1980,1123.0,28.9,14.4,498.27
madhya pradesh,tikamgarh,1981,797.6,28.6,10.9,381.12
madhya pradesh,tikamgarh,1982,1564.5,26.5,14.3,539.62
madhya pradesh,tikamgarh,1983,1229.0,29.1,19.6,673.54
madhya pradesh,tikamgarh,1984,773.6,28.7,13.4,466.9
madhya pradesh,tikamgarh,1985,1251.1,30.6,23.4,764.71
madhya pradesh,tikamgarh,1986,578.4,32.0,15.0,468.75
madhya pradesh,tikamgarh,1987,988.9000000000001,29.0,20.0,689.66
madhya pradesh,tikamgarh,1988,812.6999999999999,31.6,28.7,908.23
madhya pradesh,tikamgarh,1989,462.8,30.0,14.3,476.67
madhya pradesh,tikamgarh,1990,1363.3,27.4,25.5,930.66
madhya pradesh,tikamgarh,1994,876.1999999999999,23.0,19.7,856.52
madhya pradesh,tikamgarh,1995,571.2,21.4,8.8,411.21
madhya pradesh,tikamgarh,1996,1109.1,22.5,19.8,880.0
madhya pradesh,tikamgarh,1997,852.3,21.8,18.2,834.86
madhya pradesh,tikamgarh,1998,946.0,21.2,16.4,773.58
madhya pradesh,tikamgarh,1999,1089.6,20.3,19.8,975.37
madhya pradesh,tikamgarh,2000,733.4,22.7,15.3,674.01
madhya pradesh,tikamgarh,2001,920.0,23.2,16.0,689.66
madhya pradesh,tikamgarh,2002,725.9,21.5,7.3,339.53
madhya pradesh,tikamgarh,2003,1063.1000000000001,22.9,19.3,842.79
madhya pradesh,tikamgarh,2004,550.3,19.89,9.38,471.59
madhya pradesh,tikamgarh,2005,698.9,18.37,9.02,491.02
madhya pradesh,tikamgarh,2006,552.7,14.49,5.72,394.75
madhya pradesh,tikamgarh,2007,343.5,11.7,1.32,112.82
madhya pradesh,tikamgarh,2008,1314.0,12.9,4.82,373.64
madhya pradesh,tikamgarh,2009,703.4,12.7,5.2,409.45
madhya pradesh,tikamgarh,2012,783.3,11.77,5.6,475.79
madhya pradesh,tikamgarh,2013,1214.5,11.41,4.01,351.45
madhya pradesh,tikamgarh,2014,692.6,13.0,5.33,410.0
madhya pradesh,tikamgarh,2015,545.5,6.0,0.67,111.67
madhya pradesh,chhatarpur,1966,703.1,16.0,4.0,250.0
madhya pradesh,chhatarpur,1967,1287.8,16.0,8.0,500.0
madhya pradesh,chhatarpur,1968,871.8999999999999,16.5,4.0,242.42
madhya pradesh,chhatarpur,1969,1174.2,16.8,6.6,392.86
madhya pradesh,chhatarpur,1970,845.4000000000001,17.2,8.0,465.12
madhya pradesh,chhatarpur,1971,1286.5,18.6,8.5,456.99
madhya pradesh,chhatarpur,1972,919.5000000000001,18.6,8.1,435.48
madhya pradesh,chhatarpur,1973,688.8,17.8,7.7,432.58
madhya pradesh,chhatarpur,1974,716.8000000000002,15.2,3.2,210.53
madhya pradesh,chhatarpur,1975,1058.5,15.9,12.5,786.16
madhya pradesh,chhatarpur,1976,927.0,17.2,10.9,633.72
madhya pradesh,chhatarpur,1977,957.0,18.8,14.7,781.91
madhya pradesh,chhatarpur,1978,1360.2,21.2,16.5,778.3
madhya pradesh,chhatarpur,1979,472.20000000000005,19.7,0.2,10.15
madhya pradesh,chhatarpur,1980,1623.2,19.6,15.2,775.51
madhya pradesh,chhatarpur,1981,844.8000000000001,19.5,11.2,574.36
madhya pradesh,chhatarpur,1982,1447.6999999999998,15.6,12.4,794.87
madhya pradesh,chhatarpur,1983,1147.5,19.8,19.9,1005.05
madhya pradesh,chhatarpur,1984,931.3,20.0,14.0,700.0
madhya pradesh,chhatarpur,1985,1369.9,21.5,23.1,1074.42
madhya pradesh,chhatarpur,1986,694.0999999999999,22.0,10.0,454.55
madhya pradesh,chhatarpur,1987,1022.0999999999999,20.0,15.0,750.0
madhya pradesh,chhatarpur,1988,834.9999999999999,22.3,16.4,735.43
madhya pradesh,chhatarpur,1989,708.4,19.0,13.6,715.79
madhya pradesh,chhatarpur,1990,1221.1999999999998,20.0,18.7,935.0
madhya pradesh,chhatarpur,1994,1037.4,20.2,18.1,896.04
madhya pradesh,chhatarpur,1995,445.90000000000003,19.3,8.4,435.23
madhya pradesh,chhatarpur,1996,1091.1999999999998,18.9,16.8,888.89
madhya pradesh,chhatarpur,1997,1059.6000000000001,19.9,13.9,698.49
madhya pradesh,chhatarpur,1998,779.0999999999999,20.1,15.8,786.07
madhya pradesh,chhatarpur,1999,1474.6000000000001,19.5,20.4,1046.15
madhya pradesh,chhatarpur,2000,797.5,18.7,8.4,449.2
madhya pradesh,chhatarpur,2001,964.6,17.4,11.9,683.91
madhya pradesh,chhatarpur,2002,779.1,14.8,6.6,445.95
madhya pradesh,chhatarpur,2003,1437.0,16.2,13.9,858.02
madhya pradesh,chhatarpur,2004,918.2000000000002,15.68,10.42,664.54
madhya pradesh,chhatarpur,2005,925.6999999999999,15.08,9.7,643.24
madhya pradesh,chhatarpur,2006,542.8,11.87,5.02,422.91
madhya pradesh,chhatarpur,2007,461.59999999999997,11.3,2.38,210.62
madhya pradesh,chhatarpur,2008,915.4,11.3,4.88,431.86
madhya pradesh,chhatarpur,2009,720.0,9.7,4.4,453.61
madhya pradesh,chhatarpur,2012,810.4000000000001,5.79,2.17,374.78
madhya pradesh,chhatarpur,2013,1430.9000000000003,5.37,4.75,884.54
madhya pradesh,chhatarpur,2014,551.8,10.0,8.67,867.0
madhya pradesh,chhatarpur,2015,630.4000000000001,8.0,2.67,333.75
madhya pradesh,panna,1966,651.9000000000001,43.0,8.4,195.35
madhya pradesh,panna,1967,1172.3000000000002,42.0,15.0,357.14
madhya pradesh,panna,1968,769.5999999999999,43.5,12.0,275.86
madhya pradesh,panna,1969,1305.5,48.2,22.7,470.95
madhya pradesh,panna,1970,1019.2,46.4,20.7,446.12
madhya pradesh,panna,1971,1792.6,52.3,27.6,527.72
madhya pradesh,panna,1972,1223.6999999999998,52.1,24.8,476.01
madhya pradesh,panna,1973,914.9,50.1,17.5,349.3
madhya pradesh,panna,1974,827.4000000000001,48.2,10.5,217.84
madhya pradesh,panna,1975,1414.5,52.2,22.5,431.03
madhya pradesh,panna,1976,1205.5,52.3,18.4,351.82
madhya pradesh,panna,1977,1535.1,56.8,25.2,443.66
madhya pradesh,panna,1978,1367.5,57.4,24.7,430.31
madhya pradesh,panna,1979,446.4,51.4,0.5,9.73
madhya pradesh,panna,1980,1754.6,54.0,23.9,442.59
madhya pradesh,panna,1981,684.2,53.5,18.1,338.32
madhya pradesh,panna,1982,1456.6000000000001,53.1,21.3,401.13
madhya pradesh,panna,1983,1038.7,56.4,28.8,510.64
madhya pradesh,panna,1984,1015.0000000000001,37.2,9.1,244.62
madhya pradesh,panna,1985,975.3000000000001,50.3,35.4,703.78
madhya pradesh,panna,1986,748.9,54.0,21.0,388.89
madhya pradesh,panna,1987,1104.3000000000002,36.0,24.0,666.67
madhya pradesh,panna,1988,1014.4,50.8,30.0,590.55
madhya pradesh,panna,1989,908.0,48.8,28.9,592.21
madhya pradesh,panna,1990,1549.2999999999997,55.6,44.0,791.37
madhya pradesh,panna,1994,1343.6,61.4,40.7,662.87
madhya pradesh,panna,1995,878.6,61.7,23.5,380.88
madhya pradesh,panna,1996,982.6,59.1,34.7,587.14
madhya pradesh,panna,1997,1319.6999999999998,62.6,40.3,643.77
madhya pradesh,panna,1998,718.7,58.7,34.5,587.73
madhya pradesh,panna,1999,1374.9,64.2,47.3,736.76
madhya pradesh,panna,2000,815.2,62.5,23.1,369.6
madhya pradesh,panna,2001,1228.3000000000002,63.2,34.6,547.47
madhya pradesh,panna,2002,978.1,60.9,19.7,323.48
madhya pradesh,panna,2003,1852.4,59.5,27.3,458.82
madhya pradesh,panna,2004,1274.2,62.85,24.88,395.86
madhya pradesh,panna,2005,1428.3999999999999,60.75,37.7,620.58
madhya pradesh,panna,2006,458.09999999999997,56.22,25.5,453.58
madhya pradesh,panna,2007,352.79999999999995,49.8,15.31,307.43
madhya pradesh,panna,2008,581.2,57.1,29.37,514.36
madhya pradesh,panna,2009,732.2,58.3,28.6,490.57
madhya pradesh,panna,2012,1046.8,63.64,64.91,1019.96
madhya pradesh,panna,2013,1615.8999999999999,80.65,91.51,1134.66
madhya pradesh,panna,2014,690.2,56.0,76.67,1369.11
madhya pradesh,panna,2015,608.6000000000001,55.0,17.33,315.09
madhya pradesh,rewa,1966,751.3,80.0,8.3,103.75
madhya pradesh,rewa,1967,1423.2,76.0,38.0,500.0
madhya pradesh,rewa,1968,676.1,87.3,10.0,114.55
madhya pradesh,rewa,1969,985.4,93.5,53.7,574.33
madhya pradesh,rewa,1970,910.5,87.5,40.5,462.86
madhya pradesh,rewa,1971,1562.0,110.3,57.6,522.21
madhya pradesh,rewa,1972,1057.2,100.5,47.3,470.65
madhya pradesh,rewa,1973,911.3,104.2,43.7,419.39
madhya pradesh,rewa,1974,800.0000000000001,105.2,34.1,324.14
madhya pradesh,rewa,1975,1167.9,110.2,58.3,529.04
madhya pradesh,rewa,1976,976.9999999999999,111.5,41.2,369.51
madhya pradesh,rewa,1977,1267.0,119.2,79.1,663.59
madhya pradesh,rewa,1978,1170.3,119.9,57.4,478.73
madhya pradesh,rewa,1979,569.4,115.0,3.4,29.57
madhya pradesh,rewa,1980,1289.6,117.8,60.0,509.34
madhya pradesh,rewa,1981,1227.5,121.7,66.3,544.78
madhya pradesh,rewa,1982,1264.2,115.6,59.8,517.3
madhya pradesh,rewa,1984,1045.5,109.0,41.7,382.57
madhya pradesh,rewa,1985,930.3999999999999,124.0,71.4,575.81
madhya pradesh,rewa,1986,874.5,113.0,46.0,407.08
madhya pradesh,rewa,1987,913.4,52.0,22.0,423.08
madhya pradesh,rewa,1988,868.6,129.3,55.6,430.01
madhya pradesh,rewa,1989,596.0,102.6,53.2,518.52
madhya pradesh,rewa,1990,1065.8,120.6,115.8,960.2
madhya pradesh,rewa,1994,1186.1000000000001,122.0,108.6,890.16
madhya pradesh,rewa,1995,1030.9,121.0,84.6,699.17
madhya pradesh,rewa,1996,805.1,123.5,88.8,719.03
madhya pradesh,rewa,1997,1084.3999999999999,123.2,62.4,506.49
madhya pradesh,rewa,1998,910.4,125.5,123.7,985.66
madhya pradesh,rewa,1999,1182.9,135.0,80.1,593.33
madhya pradesh,rewa,2000,864.3000000000001,134.8,74.0,548.96
madhya pradesh,rewa,2001,1285.9,145.4,136.6,939.48
madhya pradesh,rewa,2002,834.0999999999999,140.7,96.2,683.72
madhya pradesh,rewa,2003,1164.5,147.1,138.2,939.5
madhya pradesh,rewa,2004,967.1000000000001,141.56,89.53,632.45
